,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
14/01/2018,48.132,47.344,46.2,48.6559,50.445,47.403,49.096,48.256,48.776,48.24,47.792,48.84,48.832,46.7039,48.256,50.08,48.1759,47.872,48.1679,46.9199,48.208,47.264,48.304,48.312,46.824,47.608,46.976,46.88,46.736,48.6559,47.816,46.304,47.1279,47.624,49.0639,48.768,49.208,48.504,48.944,49.68,49.0159,49.296,46.0159,47.136,49.9119,47.6479,50.15,48.9539
15/01/2018,46.7599,46.3279,44.2879,43.784,44.888,48.368,50.125,45.8829,45.712,52.58,53.3849,48.123,46.7519,47.728,46.4399,50.22,55.5,65.3499,73.8899,73.7249,75.385,85.0899,84.0149,80.4649,81.2149,80.135,76.2249,73.345,77.1399,75.0199,73.3649,81.65,78.0049,73.785,61.29,55.945,53.11,50.1749,48.7389,48.3919,45.464,47.5999,44.5919,48.32,46.84,47.408,47.7439,52.685
16/01/2018,46.7869,43.736,42.416,44.24,49.84,51.775,51.625,51.6699,52.29,59.6549,57.84,53.1899,52.7599,53.505,53.77,62.9199,67.04,78.36,80.98,79.035,80.025,85.4599,85.675,85.625,83.415,82.04,80.6549,76.055,78.9749,80.01,80.6549,79.5599,78.2099,75.2249,67.0599,60.7999,58.665,55.2249,48.49,43.04,36.8559,41.1759,42.8079,45.9599,48.5359,54.4049,51.945,48.7379
17/01/2018,45.616,45.5439,45.32,47.152,47.512,51.2949,51.56,50.5099,48.803,59.47,57.665,55.16,52.11,54.33,55.72,62.9749,74.065,79.55,82.3349,78.94,78.86,82.3399,83.055,80.8,84.5449,81.485,77.2249,73.9749,76.9199,79.785,79.23,75.5199,74.705,70.735,60.6199,55.56,53.31,51.97,46.408,48.144,41.7439,48.56,49.6479,52.88,52.8849,50.57,49.257,50.38
18/01/2018,46.0359,47.104,42.352,41.112,43.296,40.664,45.1199,44.52,49.608,57.215,54.83,53.6749,48.9679,51.02,51.0099,57.1749,63.9749,74.7799,84.525,80.97,82.1849,85.3249,84.275,79.9499,79.07,80.26,77.6149,75.7649,77.5599,77.97,79.5449,79.105,79.445,74.9349,62.45,53.95,53.345,50.305,50.2099,47.4879,45.9039,48.68,45.2319,45.416,50.52,55.2449,51.68,51.1349
19/01/2018,46.588,46.36,42.5919,47.216,48.712,51.685,50.88,50.235,50.7099,59.465,60.5649,52.5,55.99,54.09,53.72,57.4599,70.5,76.23,85.65,78.26,77.3949,74.6399,77.7249,83.01,85.3349,83.315,76.6699,74.32,79.625,79.485,78.635,78.8399,75.75,76.44,62.0099,57.1199,54.285,52.345,49.219,50.34,41.124,43.936,42.584,42.4319,44.256,47.736,52.47,50.72
20/01/2018,46.722,44.056,46.4,46.216,47.2799,50.72,52.6549,49.873,50.86,48.7879,49.5439,51.5999,50.07,50.84,49.81,53.5649,51.0499,48.193,49.296,48.2879,48.4399,46.256,50.7249,49.2669,48.136,49.304,48.368,49.5999,49.104,49.3359,49.32,49.608,46.464,47.096,48.688,50.3499,49.1139,46.08,43.824,42.984,43.1679,48.5919,48.6399,52.4399,48.096,50.1749,47.665,49.256
21/01/2018,48.152,45.784,47.2239,49.296,47.4959,50.34,45.8279,48.528,48.7999,48.4399,50.855,45.2649,47.728,48.624,47.248,49.5999,49.096,51.0149,45.929,48.84,45.136,47.0719,46.584,47.7519,49,45.584,49.4959,46.3359,48.784,48.688,46.624,47.736,49.888,45.848,49.848,49.4319,45.7439,47.16,48.136,48.6559,47.512,46.048,47.2879,45.7039,45.136,45.68,44.9119,46.9199
22/01/2018,43.5999,45.32,40.7039,43.24,47.136,46.248,46.832,45.976,45.248,55.43,55.0299,49.4199,49.7599,48.8639,48.304,53.16,60.38,68.12,75.5199,76.97,75.9349,80.105,84.33,82.3649,78.995,75.5,75.6999,71.695,74.495,73.5049,74.485,74.275,74.3649,70.4199,60.91,55.36,52.09,48,45.728,45.3359,41.152,46.616,47.584,45.568,45.944,46.464,44.584,45.2719
23/01/2018,45.88,45.36,40.816,41.952,42.472,42.9599,42.416,40.136,40.5999,49.672,46.7039,41.7519,42.2319,42.6479,47.3759,51.4399,58.0849,61.6899,72.4649,70.135,72.2399,78.9649,71.9199,75.915,74,74.605,71.97,65.2249,65.23,68.135,65.73,71.01,65.4599,63.6199,56.535,49.473,45.664,41.688,39.296,36.4959,35.5439,36.776,41.408,41.2799,42.976,41.032,42.456,42.784
