,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
14/01/2018,26.496,26.48,27.2479,26.576,26.9599,26.624,26.52,26.856,26.7439,26.624,27.256,27.4319,46.928,51.615,45.713,45.7999,45.0239,45.9199,44.088,44.1199,42.7599,41.712,41.136,40.984,41.824,41.408,41.416,41.344,41.824,40.3839,41.72,41.3759,43.408,43.04,47.472,48.504,46.944,45.2319,44.472,45.3279,34,30.48,30.736,30.7999,30.12,30.24,30.6399,29.944
15/01/2018,30.344,30.2,30.7999,31.104,35.256,38.144,38.5999,38.2319,43.04,44.624,45.672,44.712,60.82,62.5849,66.375,78.0599,91.165,99.375,100.16,96.3,96.9599,96.4,95.82,92.3,97.79,97.345,96.775,92.2699,91.275,88.4,89.7249,86.8799,84.18,84.2549,60.9599,57.775,55.72,50.8699,51.195,47.361,37.304,32.776,31.872,31.184,29.76,29.8799,29.5919,30.0879
16/01/2018,30.0879,31.8799,30.232,30.552,30.128,30.032,30.408,32.952,36.992,38.9039,44.9599,43.992,62.805,66.2099,67.6149,80.785,93.9749,99.695,97.8099,97.445,102.9199,96.65,92.375,95.375,93.93,92.535,91.055,90.5449,89.1449,88.345,87.055,90.32,85.945,80.1849,62.375,57.36,55.7449,51.95,50.5299,48.9199,36.776,32.5999,32.4319,31.68,29.9279,30.504,30.848,30.152
17/01/2018,30.312,30.368,30.28,30.856,30.208,30.256,29.856,29.968,32.9119,33.944,44.792,44.2719,64.415,68.705,71.6999,84.875,94.345,104.07,101.43,98.275,103.08,99.855,101.4649,95.885,101.12,100.76,100.355,98.44,99.805,98.4899,94.6149,92.815,89.7799,84.4,63.5999,58.6549,53.6399,51.83,49.603,48.84,37,33.3919,32.456,32.032,29.5919,29.664,29.464,29.496
18/01/2018,29.16,29.712,29.7999,29.832,29.128,29.2,29.568,29.296,32.984,34.6959,45,43.952,62.04,64.9499,69.815,82.1549,97.4199,102.0199,100.5599,104.485,111.195,94.15,92.105,96.55,102.8899,99.415,103.41,99.47,91.75,90.29,86.665,85.2649,85.7099,80.1449,59.2249,55.91,50.43,47.7,48.5919,46.5439,36.264,33.688,31.888,31.208,30,29.5919,30.608,29.5919
19/01/2018,30.544,30.912,30.28,30.68,30.056,29.4,29.576,29.92,33.4879,34.36,43.712,42.792,59.6199,67.1399,67.04,81.32,94.2699,95.985,94.23,95.785,97.025,96.705,99.5,97.12,101.555,93.0849,92.5299,91.0299,90.1149,90.3899,88.695,85.745,86.385,85.8649,65.8649,57.38,54.715,51.59,50.3349,48.068,37.104,33.112,30.808,32.0239,28.9599,29.0879,29.48,29
20/01/2018,29.368,30,29.1679,29.488,29.632,29.44,29.608,29.152,30.048,30.08,29.7199,29.2479,46.136,57.22,50.7449,49.2669,48.7439,49.408,50.34,51.5999,51.395,48.881,50.1749,51.775,48.6819,49.9599,49.9119,50.535,49.625,47.632,45.04,43.928,46.816,46,43.3359,43.984,42.672,43.2719,43.5519,42.4879,31.024,26.8799,26.952,26.896,26.488,27.312,27.6,27.496
21/01/2018,26.568,27.12,27.864,27.344,26.936,27.296,26.968,26.688,27.544,27.864,28.208,27.408,45.0239,54.855,47.945,50.685,51.9049,49.2099,48.992,46.888,44.0239,45.1759,46.304,46.056,46.584,43.784,47.3359,44.216,46.3839,43.928,45.424,45.616,47.208,46.368,49.264,50.525,49.5149,49.2,47.8559,47.304,35.192,30.888,31.28,30.128,30.576,30.072,29.9279,29.952
22/01/2018,30.856,30.216,30.072,30.08,33.944,37.464,39.1759,34.7439,38.928,38.784,45.816,44.7519,60.615,66.8799,69.845,82.2799,93.355,95.6449,98.8,97.5849,97.8349,97.3099,95.5199,93.745,96.72,97.455,95.68,94.36,92.16,90,89.8899,92.3899,88.48,83.105,61.375,56.1349,52.1349,50.4749,50.825,48.344,38.584,33.9199,32.048,31.936,30.6399,31.224,31.496,30.952
23/01/2018,31.288,30.9279,30.864,30.488,33.776,34.3279,34.3839,34.16,39.2319,36.48,45.464,44.5519,60.735,62.255,67.025,84.345,96.07,99.72,94.48,95.2649,95.6149,93.425,94.7249,97.0999,98.125,96.5299,92.7649,91.345,91.16,89.595,88.22,84.44,82.65,80.04,61.825,56.9249,54.4399,49.5639,47.0719,48.0159,38.1759,34.424,33.3839,32.5359,32.768,30.896,31.04,31.232
