,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
15/01/2022,0.139645243,0.951494309,0.139063009,0.939779343,1.24415676,6.575157805,5.673037894,5.964784302,2.00051611,0.141564675,0.139193201,0.310186497,4.35249256,4.602393679,5.929301053,0.229684646,5.312915143,5.130081451,0.139294659,0.138743996,0.139458084,2.940292231,3.268614863,0.247324727,0.527901109,7.155859434,0.139857352,0.139231684,0.150023811,0.139076213,0.139087151,0.139013524,7.060731265,0.138706979,0.139087408,0.139240905,1.501855689,6.022920255,6.290356792,0.305121275,0.140762934,5.933925681,4.691900474,0.616580602,0.223262131,1.847694577,2.147437624,0.13955312
16/01/2022,0.139771789,2.850168723,0.651316612,1.726927547,0.423751018,1.531985433,0.140374131,0.139036614,0.139547013,0.631753978,0.144014254,6.531439441,1.593589546,0.192144389,0.143068555,0.138919718,4.29159333,0.699421145,5.461014821,0.13885598,3.286911678,2.940292231,0.139164203,1.565450722,2.960413185,0.139849192,0.139136464,0.1388939,0.139199296,0.139368199,0.139809294,0.139514128,0.1393879,5.118060753,0.370745106,4.116677866,0.139801156,7.756958835,4.164282796,1.772769497,0.139366348,6.030636577,2.047698379,0.138653855,0.139755478,0.139496371,4.47803048,0.139961187
17/01/2022,0.139115319,0.138539143,5.055769861,0.240956995,3.734249509,1.918518322,0.396210902,6.089145758,0.160031996,0.138123219,0.139047467,0.393348612,6.462905166,5.668651566,0.138966464,0.138943852,0.142909988,0.146707187,6.807593997,0.782852771,5.636777727,0.138623056,3.219275629,0.13905746,2.327222226,0.1387242,4.820701554,1.376539463,4.348274328,0.905621707,0.139274675,5.180425239,0.13910974,2.540784851,5.756604608,0.667519768,0.369405245,7.756958835,0.329007861,1.696108376,6.1996476,1.282395297,0.73453617,0.139075581,0.13928837,0.139496371,1.841135944,1.075417763
18/01/2022,0.139707324,0.138539143,2.605966746,0.140996567,6.502947939,4.952268204,6.928736543,5.661131594,0.138812332,4.907220993,2.480564071,6.926020602,7.52807121,0.808692325,0.138998399,0.141387577,3.059541794,4.472759505,0.695352971,0.696265646,1.091340724,0.138430329,0.138787854,2.726153252,0.167850204,3.042294755,0.139503063,1.965490089,1.488892146,6.540676205,1.540987626,0.246465611,5.824866783,2.799293442,2.517038975,0.391078,1.180830036,0.923152401,7.070039533,7.230899654,0.448995384,6.505679596,1.825992454,0.139290864,4.369218487,3.058967091,0.262456146,4.97673992
19/01/2022,1.845441855,1.845033175,1.836981146,1.831480839,1.819311586,1.822742088,1.821862485,1.82186336,1.821918307,1.824193049,1.834062548,1.83140374,1.847498016,1.83807658,2.790776592,7.31297008,4.861496845,5.759360501,6.191414846,6.586338762,6.969877158,4.308483697,5.48952792,5.214933017,1.943288221,6.267738457,5.315995777,1.795871382,2.243026371,6.39560552,6.770282602,4.276498172,2.419433089,6.760256205,4.727611643,2.079085581,6.341480201,5.800160858,1.78323717,5.534744551,7.037717864,1.795391599,2.381350653,5.433775877,7.366367375,6.336789787,1.761830237,4.328463145
20/01/2022,7.061400918,2.768311822,3.388803764,7.056174477,2.427282558,4.066134491,5.460572449,2.868687867,6.985349836,4.180090904,1.985893437,6.324407906,3.476531921,6.317685424,7.200994729,2.330286747,4.516146664,7.061347483,6.234176073,1.748881575,2.900304115,4.778173456,2.651045744,6.839900007,3.636436119,1.697111195,1.720792376,5.73082259,3.38369284,4.544148623,7.133529946,1.755659684,4.469025661,6.861446679,5.296463038,1.964835755,6.158130013,7.062467831,3.377743559,2.882381968,6.939975374,5.778833935,1.725010232,5.794184618,7.147199386,2.984756456,3.155576305,3.696372434
21/01/2022,7.122631236,6.288222415,5.83696875,1.908748273,6.141621472,7.050515112,3.571744372,3.26139598,6.985614225,6.881099023,1.702392151,4.585054124,7.093363656,4.867313717,2.156462619,6.448988243,2.763137837,3.424707925,5.612349761,7.10440974,2.750072079,2.373095477,2.079637808,1.551167517,3.772647518,4.260407677,1.54489107,3.13207443,1.535114131,3.659262264,1.535507393,3.186883234,1.529615884,4.143958303,2.918827461,5.836841528,7.01934807,3.862219333,2.86592024,6.978558041,4.952775014,1.805963634,5.94340654,4.564736325,7.412604963,6.843234235,1.780483648,5.034280323
22/01/2022,7.143270001,3.483208333,2.986143625,7.078244263,4.752002857,1.760354266,6.039657425,7.241858953,3.000220716,3.406393234,7.081908413,5.121581068,1.750206242,6.071869848,7.282594599,1.948773561,4.121013713,7.427038969,5.117591643,1.753808866,1.756884369,4.579696583,4.577679579,1.751718165,2.733932696,6.607124678,3.110716611,1.701589148,1.703284328,4.435268258,6.160036801,1.650300458,2.220440006,6.347212387,4.262592789,1.94616061,5.98581761,7.048325625,5.081389833,1.792860409,5.95613031,6.907405033,1.71453252,4.300520801,4.876549185,3.703946108,6.945036771,3.715273382
23/01/2022,2.488935594,6.774144256,6.451115078,2.060686626,3.816275744,6.968142154,4.672139535,1.697518511,5.712082967,7.273778707,4.883566163,2.401206768,4.356948617,4.73618306,5.913968158,7.197393938,5.050272612,1.791487093,6.506066212,5.988031942,1.774240643,2.513057785,5.880137831,1.736309062,1.713243578,1.705957678,1.98353283,5.548221337,1.704110806,1.715170858,1.697938255,4.626566023,7.089834087,3.67893425,2.680443809,6.729592934,3.758166218,1.805290969,4.506189684,4.482228461,6.168036467,1.808239368,4.04972906,6.774526096,7.34655242,9.920356377,12.86331422,8.232708482
24/01/2022,5.081219248,6.148021123,1.783784866,3.995995786,5.598506042,1.791095588,4.711987147,5.124814287,1.779103439,5.023647807,2.790249489,4.189889212,6.2991009,1.780289028,3.168208026,6.917723785,1.840725493,2.023834262,6.118036,3.362277874,1.909936393,4.991880632,2.096523321,6.213368466,3.000835086,1.766949846,5.448393142,3.750703823,1.774791974,5.843537499,3.903350532,1.775984233,5.71033985,2.306535635,1.513792655,1.517977305,5.561935497,6.990140734,1.938705486,2.07438784,6.20998127,4.278756532,1.793606978,5.550386696,4.926068357,1.800416578,4.931949396,5.3072051
