,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
14/01/2018,6.2435,6.1695,6.1725,6.458,6.1725,6.3875,7.091,7.395,6.8355,7.0365,6.989,6.9345,7.5135,7.3855,7.5555,7.35,6.7395,6.4385,6.6335,7.4365,7.5875,6.6335,8.8705,6.547,5.6705,5.379,5.597,5.936,5.517,5.382,5.4625,5.4175,5.8915,6.2625,6.182,6.2915,6.384,6.1725,6.208,6.5185,6.221,6.3585,6.2655,6.2145,6.7005,7.3505,6.192,6.224
15/01/2018,7.251,6.538,6.3325,6.2145,7.104,6.9505,7.0525,6.9635,7.0305,7.168,7.542,7.597,7.3985,7.4975,7.523,12.25,19.974,25.184,25.3825,27.4144,26.7999,26.013,25.936,26.614,25.7315,26.7999,26.099,25.072,25.6194,24.6779,24.8034,23.216,23.7085,23.29,19.2925,16.9505,14.835,15.1715,10.579,10.1635,9.827,6.541,7.155,6.749,6.608,6.534,6.4835,6.4605
16/01/2018,6.634,6.6495,7.315,6.5535,7.306,7.382,7.2385,7.341,7.2895,7.267,7.8465,7.661,7.648,8.0545,8.672,10.928,15.8845,23.8945,25.539,24.6019,26.7549,26.9629,26.864,27.7859,29.3279,26.662,25.933,26.333,27.094,25.1779,26.496,24.614,24.6849,24.176,21.0429,18.1185,17.3855,15.466,11.0175,11.9425,9.699,8.445,8.3005,8.224,7.6575,7.9105,7.8305,7.9265
17/01/2018,7.76,8,8.0415,8.0895,9.552,10.0415,9.4465,8.7555,8.8735,8.7905,9.187,9.2,9.2065,9.6,10,12.531,18.6115,24.566,25.152,25.7345,27.5809,27.3724,26.4035,24.9695,25.3375,25.92,26.2689,24,25.7759,24.483,25.0079,23.8145,23.533,22.7775,20.3295,17.9839,14.352,12.72,12.2175,11.453,9.4655,6.867,6.765,6.496,6.531,6.57,6.771,6.5665
18/01/2018,6.3615,6.3615,6.576,7.1775,7.805,7.939,7.0785,7.0815,7.005,7.059,7.4145,7.344,7.3475,7.331,7.363,9.434,16.2335,21.6605,24.0835,25.299,23.9904,24.339,23.389,22.6945,22.864,24.2654,24.2269,23.4944,23.152,22.7584,23.7215,23.0755,23.232,23.104,19.718,17.674,15.158,14.112,12.24,11.776,7.7345,6.864,6.2335,6.1795,6.24,6.208,6.2685,6.41
19/01/2018,6.256,6.1695,6.2305,6.2335,6.7645,6.832,6.765,6.765,6.63,6.704,7.0915,7.2095,7.021,7.203,7.459,8.874,15.523,22.0189,24.0865,24.333,25.264,24.7584,25.955,25.8335,25.8915,25.6989,24.701,24.598,25.45,25.158,25.2865,25.0014,22.464,21.7824,18.6755,14.438,13.8275,13.1965,11.136,11.04,6.8545,6.717,6.2205,6.554,6.355,6.16,6.464,6.2625
20/01/2018,6.2975,6.2495,6.4995,6.115,6.477,6.3935,6.8735,6.8225,6.736,6.771,6.8515,6.755,7.123,7.2,7.837,7.3025,6.995,7.0945,8.893,8.6655,8.1055,8.099,7.5555,6.592,6.7485,6.8065,5.872,5.3505,5.4495,5.4145,5.475,5.3665,5.3825,6.1375,6.2815,6.448,6.2115,6.307,6.333,6.179,6.384,6.48,6.368,6.3075,6.3935,6.6785,6.3775,6.323
21/01/2018,6.365,6.2785,6.4285,6.1985,6.16,6.291,7.45,7.344,6.6175,6.704,6.8865,7.3215,7.3245,7.114,7.088,7.107,6.461,6.32,6.643,6.947,8.288,7.6195,7.3535,6.8225,7.248,7.123,6.7745,6.5025,6.4125,6.49,7.331,6.944,6.8865,6.195,6.1055,6.8035,6.1885,6.1475,6.1085,6.221,6.8415,6.2435,6.1565,6.813,6.1985,6.291,6.259,6.192
22/01/2018,6.3105,6.1695,6.7075,6.5695,7.5295,8.3615,6.682,6.816,6.7935,6.755,7.248,7.216,7.0815,7.168,8.224,11.341,16.9535,23.9265,23.6989,25.245,25.7789,25.7759,24.8834,25.427,27.4144,27.181,26.6779,25.7315,26.4734,25.0014,24.976,24.8064,24.035,24.048,21.2514,19.0879,17.872,16.5055,13.68,13.347,10.17,8.214,8.346,8.131,8.6975,8.08,8.08,8.4095
23/01/2018,8.416,8.298,8.368,8.3005,8.605,8.467,8.4255,8.48,8.448,8.6145,8.9795,9.7885,8.9665,8.832,9.597,12.71,18.698,23.9965,25.76,25.5774,26.4675,25.9424,25.184,24.9055,25.1165,25.594,25.0655,24.9695,25.6705,24.3585,25.731,24.179,22.3745,21.965,19.5005,18.41,17.238,16.0259,13.8175,13.376,10.995,8.128,7.6095,7.594,7.523,7.456,8.352,7.5615
