,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
14/01/2019,56.06,49.22,50.1749,47.4889,45.824,45.1839,46.4,49.9199,56.7,49.7319,48.832,48,48.768,52.7999,59.9,66.2399,68.93,71.23,69.3799,72.445,72.1299,72.125,71.62,72.125,71.2949,75.5199,76.8,72.1299,76.16,73.47,72.065,74.305,74.175,72.6399,74.8799,73.535,82.625,81.41,78.5899,74.175,70.98,65.4049,62.08,64.9599,63.105,61.25,62.6549,57.15
15/01/2019,56.5149,57.34,53.1199,53.1199,51.1399,47.296,47.5519,51.005,50.56,49.027,46.784,47.36,53.31,53.31,57.7949,59.07,62.9749,67.65,59.3899,60.93,62.4,57.73,62.845,68.035,67.5199,65.855,64.8949,62.3349,59.5849,62.72,61.25,65.2799,67.3249,71.555,72.19,69.57,73.5999,72.6399,66.75,69.8249,65.2149,60.99,62.2099,57.025,56.32,56.1899,55.36,53.375
16/01/2019,49.22,50.9399,49.796,48.1279,46.464,44.096,44.032,48.896,45.056,44.8639,44.608,42.112,52.7999,51.9,54.2099,58.1749,66.5599,64.4499,61.4399,64,62.08,63.485,64.4499,69.8249,70.9749,76.8,75.7099,69.5049,66.37,75.1999,66.945,70.5899,71.6149,72.4499,77.695,75.9049,74.625,74.94,76.8,77.6999,75.07,70.9749,67.97,64.8949,63.81,62.9749,62.465,57.47
17/01/2019,55.23,53.1199,52.6749,48.9609,50.365,51.97,50.56,53.825,52.285,51.33,52.5449,53.7599,53.18,53.7,62.525,68.035,69.6299,76.3499,79.68,74.5599,72.195,71.23,75.135,76.8,72.5149,73.855,66.305,68.2249,64.8949,69.12,68.6699,71.2949,68.7399,74.2399,75.07,74.625,76.605,80.7699,73.73,69.5,66.945,60.865,61.4399,60.865,60.605,58.115,56.255,55.23
18/01/2019,57.09,54.145,51.9049,51.005,48.5789,46.9119,48.512,53.1199,49.984,50.56,49.088,52.095,48.9609,52.7999,56.06,65.41,67.1999,70.5899,71.36,67.5199,70.3399,67.7099,72.1299,78.525,73.855,73.73,75.2649,76.48,70.6549,68.93,71.7399,74.4349,74.6849,72.705,75.135,77.8249,73.7949,77.44,66.0449,64.5749,61.57,59.2649,62.3349,60.415,55.935,54.145,53.8899,54.465
19/01/2019,51.325,50.3699,50.88,49.5369,50.4949,50.625,53.82,51.075,51.7099,49.923,49.344,46.848,48.192,49.0239,47.104,45.248,47.04,45.632,45.7599,46.5919,48.448,49.664,49.5999,49.8559,51.775,58.305,61.1199,61.31,56.83,58.625,60.5449,61.4399,62.0149,65.0899,64.6399,66.6849,69.8899,74.8799,70.91,72.6399,67.5849,65.345,63.1699,61.82,61.8899,60.2249,59.1349,57.15
20/01/2019,52.61,51.2,49.602,51.9,50.0499,48.77,49.9199,52.99,47.7459,46.4,48.32,47.1679,46.528,45.888,46.72,46.0159,44.736,47.1679,48.512,46.9119,48.256,46.4,48.896,51.645,56.9599,60.7999,61.7599,60.2249,63.23,66.5,60.605,62.785,65.2149,70.6549,68.29,72.2549,78.275,82.8799,81.0199,75.1999,70.98,73.15,70.5299,69.245,66.815,66.82,63.4199,57.7949
21/01/2019,59.07,54.08,53.055,51.52,49.6679,49.0239,48.768,55.935,53.95,53.7599,53.57,51.9049,52.415,55.935,59.52,64.5749,75.65,79.425,75.775,75.3249,76.4199,76.22,75.5849,71.6149,75.7149,77.76,79.04,76.6699,76.29,76.3499,70.6549,69.8899,76.8649,76.925,81.1549,94.9749,102.785,96.7649,93.955,91.07,76.8649,74.69,73.2799,72.125,69.12,65.4749,65.4049,61.825
22/01/2019,60.48,59.07,55.6199,54.845,52.93,54.3349,57.09,60.86,55.81,60.095,56.6399,53.375,57.1549,56.9599,58.625,66.3,79.1699,80.4499,78.0149,77.245,74.2399,74.7549,71.55,73.4749,78.845,79.4899,73.535,78.3349,77.8249,78.08,73.985,76.9899,79.425,79.36,84.9899,91.3949,94.1449,89.98,95.36,86.2099,78.91,77.0599,78.72,77.055,73.855,71.23,68.8,66.5599
23/01/2019,62.5299,62.785,64.445,58.0499,56.6399,56,57.345,63.36,61.8849,57.985,58.3699,56.7649,58.24,56.2599,63.165,70.3349,75.5199,82.82,80.32,75.0049,80.7699,90.495,79.1699,80,86.4,81.9199,78.205,84.415,77.1849,79.235,77.18,80.4499,78.785,81.665,86.7799,84.29,91.97,87.2949,80.125,88.9,83.7099,78.785,76.735,71.105,74.305,69.3099,67.455,62.4
24/01/2019,60.6749,63.935,56.445,55.555,54.9749,56.32,58.6899,61.31,60.61,57.9199,56.125,57.855,55.235,55.2949,64.4499,72.32,77.565,80.385,74.945,77.695,75.5199,75.9049,76.8,75.9649,77.1849,78.0149,87.3,81.15,78.2099,77.3099,73.41,72.6399,75.5199,75.9,79.425,81.9199,91.3949,89.15,80,81.15,79.1699,71.36,70.5299,68.6699,66.305,65.985,63.23,57.535
25/01/2019,56.9599,54.8499,52.2249,51.52,52.9249,53.695,52.74,57.47,51.97,51.7099,49.602,50.4949,55.23,52.16,56.195,60.7999,69.18,73.4749,68.925,67.7149,70.0149,68.3499,67.97,67.01,69.3099,76.9899,78.1449,72.195,73.3399,72.195,66.305,67.7099,64.7699,67.58,71.235,74.5599,73.025,74.495,69.12,70.5899,66.05,63.485,59.0099,56,58.88,57.2799,55.7449,55.935
26/01/2019,55.04,51.33,50.365,49.667,46.72,47.8079,45.952,46.848,44.48,42.944,43.712,43.584,42.944,42.7519,42.944,43.52,42.688,41.216,40.448,41.5359,40.3839,40.768,41.2799,43.6479,45.1839,46.6559,48,52.54,50.435,49.089,50.4949,52.2249,52.86,55.9399,59.325,62.8499,70.4,71.55,69.055,61.3149,63.615,62.08,67.775,63.81,58.43,54.145,54.59,52.29
27/01/2019,52.5449,48.0649,48.448,47.1679,46.464,47.68,46.72,45.952,46.0159,45.1839,45.568,44.672,44.096,44.928,44.48,44.032,43.3279,40.896,42.88,42.944,42.624,42.24,42.4319,47.8079,49.8559,55.74,53.3149,55.23,55.4249,60.3499,62.915,60.16,58.365,65.4749,67.6449,78.915,78.4,82.815,76.8,75.9049,75.2649,67.07,63.81,63.04,68.22,64.26,60.605,62.08
28/01/2019,59.1349,54.785,52.29,53.63,50.4949,49.476,48.7039,54.845,51.395,53.1199,50.0449,50.625,49.7939,52.99,60.29,66.62,81.665,84.16,81.7949,77.44,76.415,77.885,72.7699,76.93,75.9,72.26,76.8,73.98,73.985,69.76,69.055,69.0599,75.26,76.355,87.87,85.8249,100.8649,89.025,86.72,88,83.07,81.985,75.5849,73.7249,70.08,70.275,69.5,66.4349
29/01/2019,64.32,61.505,57.15,57.41,54.6549,53.63,53.3149,57.7249,57.09,55.36,54.72,54.27,54.785,57.47,63.875,69.44,78.08,79.2949,82.5599,79.4899,80.5749,82.75,83.1999,85.315,93.885,86.3349,88.9599,84.8649,78.9749,82.8799,85.635,82.0449,84.29,84.2249,97.47,100.48,98.2399,98.05,88.385,90.8799,89.47,83.5199,84.6699,76.8649,76.995,76.48,71.4199,71.555
30/01/2019,70.845,66.4349,62.6549,61.31,62.98,60.54,59.715,66.625,63.36,63.2949,61.695,64.83,67.0749,64.705,67.26,73.73,79.425,83.455,80.065,80.705,79.68,76.095,76.6699,83.7149,85.885,82.945,80.2549,74.1149,76.16,70.7799,74.945,72.8949,75.1999,77.6999,85.6299,86.2099,94.72,89.66,85.3799,87.165,86.5299,78.1449,73.2149,70.785,70.3349,66.815,66.175,66.2399
31/01/2019,60.29,57.47,58.305,55.8699,55.6199,56.575,55.68,59.645,58.56,62.34,57.9199,59.07,61.695,60.5449,68.93,70.72,72.5749,85.44,84.605,88.32,86.275,83.7099,83.1999,83.01,89.855,89.15,88.9,85.12,82.3649,77.8249,74.69,81.98,83.3949,79.805,90.82,96.125,95.745,98.43,94.98,88.5749,85.9499,87.1699,81.79,73.9199,73.345,70.4,70.1449,68.095
01/02/2019,64.51,62.275,63.805,61.4399,59.7799,59.645,57.535,63.4249,60.5449,60.48,60.16,59.65,60.0299,61.505,67.7099,77.12,82.945,88.32,82.2399,86.2099,79.805,83.5849,83.455,90.05,91.455,92.8649,83.775,76.415,77.8899,76.3499,77.8899,78.6549,73.79,78.3399,84.6699,83.5849,84.285,83.33,80.83,80.32,71.94,71.485,73.4749,70.9749,71.87,69.635,67.5199,63.04
02/02/2019,63.23,58.88,60.29,59.07,59.7099,59.2,61.57,58.305,58.8149,57.41,54.4599,56.0649,55.555,54.3349,55.485,52.7999,51.97,53.505,54.525,52.4199,52.7999,52.6699,53.825,56.705,60.22,63.7449,59.455,61.8899,59.3899,56.58,62.205,61.1199,60.93,62.6549,67.5849,75.9649,71.68,73.7949,73.15,70.4649,71.8099,68.22,69.315,68.5449,65.9199,61.8849,65.7949,62.845
03/02/2019,64.8949,64,61.8899,59.07,57.54,58.365,56,54.6549,53.57,54.465,55.165,54.02,54.91,54.27,53.8899,52.0299,54.2099,51.84,51.2649,51.7099,53.1199,54.595,53.7599,56.575,57.855,59.7099,58.88,56.45,55.23,55.555,58.1749,61.695,61.1199,63.68,66.37,70.0149,73.73,73.66,82.8799,75.65,73.2799,70.2699,70.915,67.2649,69.055,63.5499,60.61,60.415
04/02/2019,57.855,55.04,53.57,51.2,47.041,48.9599,49.5359,51.7099,51.0099,51.2599,49.924,47.1679,50.2999,49.924,55.2949,63.5499,71.4899,76.605,71.235,73.2799,66.815,71.425,72.445,73.1549,75.07,81.2149,73.4749,71.745,74.815,65.47,63.2949,63.1699,70.2699,69.635,82.75,84.93,89.47,92.61,87.9349,87.745,81.2799,79.23,73.9199,70.1449,70.1449,67.2649,67.9649,64.7699
05/02/2019,63.2949,60.415,59.715,59.07,56.575,54.4,55.68,57.855,58.115,55.935,56.3849,58.625,63.04,59.005,62.8499,67.9649,72.6399,80.1299,84.29,80,77.885,74.7549,74.75,77.055,84.8,82.37,92.8,86.845,85.3799,82.3,79.555,81.025,82.11,88,98.11,97.4749,98.2399,99.07,89.1549,84.48,82.175,76.095,74.43,73.985,72.8349,70.6549,69.885,62.2099
06/02/2019,62.465,62.4,57.4049,58.625,57.73,55.8699,54.465,57.15,55.105,55.2949,54.34,56.6399,63.0999,60.355,64.5749,65.15,73.345,72.8949,70.2099,72.1299,70.4,62.91,67.455,68.16,73.025,78.1449,79.165,75.01,72,74.2399,72.065,73.535,73.9199,83.135,86.6549,89.7949,91.7099,93.635,88,82.175,79.485,78.08,73.4749,68.735,69.9499,67.9049,66.7549,64.32
07/02/2019,63.0999,57.86,58.685,55.81,55.805,56.0649,55.49,58.8149,53.8899,52.6699,52.7999,54.59,56.705,57.9199,61.375,69.57,76.0299,81.345,82.05,82.625,82.3649,76.8,75.8399,72.32,75.0749,71.485,73.665,73.665,68.16,72.6399,75.5849,68.925,73.665,73.5999,84.0299,93.5049,89.73,88.51,84.61,80.125,78.4,75.1399,72.9599,72.445,68.5449,68.415,67.01,63.165
08/02/2019,61.25,58.0499,56.575,52.9249,54.02,51.9,51.715,55.165,51.4599,50.4949,50.75,51.1349,54.595,56.6399,60.5449,62.6549,71.87,72.6399,72.705,71.745,67.0049,70.72,73.025,75.1999,81.665,74.175,69.8249,64.9599,67.65,66.8799,65.15,65.2149,68.93,72.6399,82.5599,82.495,80.6399,81.47,80.32,78.275,77.245,72.32,67.65,65.73,64.0599,64.26,62.525,60.355
09/02/2019,61.82,59.84,59.97,58.88,58.625,59.775,59.7099,58.3699,55.5499,53.955,50.75,54.145,52.415,52.16,52.16,49.7309,49.9199,47.4879,49.0239,47.68,45.568,47.1679,44.992,45.568,48.192,50.56,53.2449,55.235,52.9249,51.395,57.0849,58.0499,61.375,62.0149,69.5049,71.4899,70.845,72.8349,78.845,78.3349,75.1399,74.3,71.875,70.845,67.1399,63.36,63.805,61.8899
10/02/2019,59.5849,57.7249,57.535,56.705,55.7449,55.04,55.23,53.57,52.735,53.185,52.29,51.455,54.205,55.04,52.16,54.145,53.4399,52.48,54.8499,50.8149,53.4399,51.1349,50.6899,52.285,53.825,64.5149,65.47,59.33,62.845,60.095,62.34,65.535,64.2549,68.0299,76.2249,78.3349,82.2399,82.18,85.375,84.735,76.3499,75.4599,77.565,76.2249,71.23,67.7799,68.8,67.3899
11/02/2019,67.775,62.145,61.57,55.74,58.435,55.8699,54.72,58.8149,57.5999,56.195,54.6549,54.785,56.5099,60.9949,63.4199,68.2249,70.72,70.6549,64.6399,66.82,66.0449,64.705,64.1299,63.615,61.95,62.3349,70.2099,58.6899,57.5999,59.645,60.16,60.035,63.74,70.2099,79.745,83.135,90.625,87.805,85.8249,81.535,73.54,74.11,71.68,70.72,70.08,67.5849,65.345,62.845
